h,k,tau,I_CX,I_CS
12.64824120603015,0.61875,10.0,1.4194542506570855,2.555137408768235
12.64824120603015,0.6325,10.0,1.4134743113689334,1.8211078820572009
12.64824120603015,0.64625,10.0,1.4070126588994647,2.5187578646286677
12.64824120603015,0.66,10.0,1.404695769629908,1.8017862075169946
12.64824120603015,0.67375,10.0,1.3942623349661063,2.482064744317408
12.64824120603015,0.6875,10.0,1.3957311665320822,1.7824002194457975
12.64824120603015,0.70125,10.0,1.3812064304181764,2.4450792778749375
12.64824120603015,0.715,10.0,1.3865849438035136,1.7629533964878261
12.64824120603015,0.72875,10.0,1.3678488881117803,2.4078203074006344
12.64824120603015,0.7424999999999999,10.0,1.3772644305431496,1.7434741211129314
12.64824120603015,0.75625,10.0,1.35419444104579,2.370304374115806
12.64824120603015,0.77,10.0,1.36777621895475,1.724003528602274
12.64824120603015,0.78375,10.0,1.3402488583490526,2.3325467352945877
12.64824120603015,0.7975,10.0,1.3581228635818745,1.7045797344396532
12.64824120603015,0.81125,10.0,1.3260191707050182,2.294562885020963
12.64824120603015,0.825,10.0,1.34830110172078,1.685224327478322
12.64824120603015,0.83875,10.0,1.311513648329575,2.2563693951506503
12.64824120603015,0.8525,10.0,1.3383022057364224,1.66593620735226
12.64824120603015,0.86625,10.0,1.2967415403469758,2.2179836574567915
12.64824120603015,0.88,10.0,1.3281142092369667,1.6466945710297254
12.64824120603015,0.89375,10.0,1.2817127779847668,2.1794231621638613
12.64824120603015,0.9075,10.0,1.317725030298499,1.6274688320120885
12.64824120603015,0.92125,10.0,1.2664378235180456,2.140705252713678
12.64824120603015,0.9349999999999999,10.0,1.3103515246915634,1.6140477588646078
12.64824120603015,0.94875,10.0,1.255639542108442,2.113605493082669
12.64824120603015,0.9625,10.0,1.301094859320926,1.5974440428869217
12.64824120603015,0.97625,10.0,1.242142763245968,2.080031329727558
12.64824120603015,0.99,10.0,1.2926780189360432,1.5825710951455156
12.743718592964823,3.1622776601683795e-05,10.0,1.2299325085424861,2.049928441751368
12.743718592964823,3.625117049988535e-05,10.0,1.2849534054256555,1.5691019853983401
12.743718592964823,4.1556988469563484e-05,10.0,1.2187803695824453,2.0226483610425654
12.743718592964823,4.7639380104013405e-05,10.0,1.277810529889817,1.5567972009134192
12.743718592964823,5.4612006795364095e-05,10.0,1.2085144700577628,1.9977093992248678
12.743718592964823,6.260516572014815e-05,10.0,1.271164134399648,1.5454748752401155
12.743718592964823,7.176822469706299e-05,10.0,1.1990020908951822,1.9747437940371362
12.743718592964823,8.227241341700473e-05,10.0,1.2649468415864018,1.5349929611992383
12.743718592964823,9.431402320497317e-05,10.0,1.1901385337427681,1.9534643238843874
12.743718592964823,0.00010811807510766077,10.0,1.259104380470268,1.5252380394127414
12.743718592964823,0.00012394252485211965,10.0,1.1818397021906335,1.933642349839976
12.743718592964823,0.00014208308325339223,10.0,1.2535923516582435,1.5161179655130472
12.743718592964823,0.00016287874214985498,10.0,1.1740369973465967,1.9150928760871346
12.743718592964823,0.00018671810912919206,10.0,1.2483739554771063,1.5075568333226377
12.743718592964823,0.0002140466694217523,10.0,1.1666737085071448,1.8976640912639073
12.743718592964823,0.00024537511066398166,10.0,1.2434183480847003,1.4994913956686848
12.743718592964823,0.00028128886609642633,10.0,1.159702400649465,1.8812298667480314
12.743718592964823,0.00032245905452963947,10.0,1.238699422471395,1.4918684410544212
12.743718592964823,0.0003696550215126699,10.0,1.1530829847578223,1.8656842620038194
12.743718592964823,0.0004237587160604063,10.0,1.234194886200779,1.4846428215707728
12.743718592964823,0.00048578117159706736,10.0,1.1467812669686366,1.8509374256138447
12.743718592964823,0.0005568813990945267,10.0,1.2298855520128797,1.477775939906201
12.743718592964823,0.0006383880454607353,10.0,1.1407678404060604,1.8369124874473977
12.743718592964823,0.0007318242219076182,10.0,1.2257547845702144,1.471234569610937
12.743718592964823,0.0008389359662650986,10.0,1.1350172267505312,1.8235431677964067
12.743718592964823,0.0009617248711152964,10.0,1.2217880638846907,1.4649899232124926
12.743718592964823,0.0011024854874674263,10.0,1.129507202757728,1.8107719137561546
12.743718592964823,0.0012638482029342971,10.0,1.2179726372939137,1.4590169083300633
12.743718592964823,0.0014488283956730537,10.0,1.12421826575732,1.7985484291302738
12.743718592964823,0.0016608827826277166,10.0,1.2142972395162435,1.4532935286531727
12.743718592964823,0.0019039740150507663,10.0,1.1191332049766822,1.7868285020519137
12.743718592964823,0.0021826447283974874,10.0,1.2107518656291971,1.4478003979604062
12.743718592964823,0.0025021024303602817,10.0,1.1142367544236107,1.775573060650094
12.743718592964823,0.002868316813342012,10.0,1.2073275855868413,1.4425203432443454
12.743718592964823,0.0032881313098424274,10.0,1.1095153093275703,1.764747405404108
12.743718592964823,0.0037693909753883635,10.0,1.2040163916189748,1.4374380786632388
12.743718592964823,0.004321089088750567,10.0,1.1049566926206005,1.7543205798507941
12.743718592964823,0.00495353520895917,10.0,1.200811071859158,1.4325399361857276
12.743718592964823,0.005678547829591997,10.0,1.1005499611880785,1.7442648506937763
12.743718592964823,0.00650967523045817,10.0,1.197705105041996,1.4278136418920375
12.743718592964823,0.007462448653723031,10.0,1.0962852440044673,1.7345552752113973
12.743718592964823,0.008554672535565685,10.0,1.1946925722358785,1.423248129244231
12.743718592964823,0.009806757216915775,10.0,1.0921536060402082,1.7251693389149945
12.743718592964823,0.011242100350620862,10.0,1.1917680824345092,1.4188333824415036
12.743718592964823,0.012887524132383678,10.0,1.0881469331553648,1.7160866501820164
12.743718592964823,0.014773776525985112,10.0,1.188926709489025,1.4145603043745478
12.743718592964823,0.01693610584916738,10.0,1.0842578342036728,1.7072886814335209
12.743718592964823,0.019414919457438815,10.0,1.186163938372113,1.4104206047850913
12.743718592964823,0.022256538834596835,10.0,1.0804795573424204,1.6987585485922474
12.743718592964823,0.0255140652003129,10.0,1.183475619162782,1.4064067050954252
12.743718592964823,0.029248371810351573,10.0,1.0768059181396035,1.6904808222227414
12.743718592964823,0.033529241492495566,10.0,1.1808579274519992,1.4025116570514742
12.743718592964823,0.03843667067526157,10.0,1.0732312375341015,1.6824413650462362
12.743718592964823,0.04406236427773573,10.0,1.1783073301152132,1.3987290728620088
12.743718592964823,0.05051144939547159,10.0,1.06975028806907,1.6746271915324653
12.743718592964823,0.057904439806024895,10.0,1.1758205555927586,1.3950530649464388
12.743718592964823,0.06637948800475621,10.0,1.0663582471069764,1.6670263460659025
12.743718592964823,0.07609496685459875,10.0,1.1733945679746125,1.3914781937478435
12.743718592964823,0.0872324290929691,10.0,1.0630506559642923,1.6596277968151265
12.743718592964823,0.1,10.0,1.171026544310536,1.3879994223442853
12.743718592964823,0.11,10.0,1.059823384087816,1.6524213429383545
12.743718592964823,0.12375,10.0,1.1687138546669573,1.3846120768145034
12.743718592964823,0.1375,10.0,1.0566725975430418,1.6453975331637456
12.743718592964823,0.15125,10.0,1.1664540445330647,1.3813118114944278
12.743718592964823,0.165,10.0,1.0535947312053435,1.6385475941112282
12.743718592964823,0.17875000000000002,10.0,1.1642448192445,1.3780945784074323
12.743718592964823,0.1925,10.0,1.050586464142972,1.6318633669894376
12.743718592964823,0.20625,10.0,1.1620840301468467,1.3749566002705609
12.743718592964823,0.22,10.0,1.0476446977613292,1.6253372515196975
12.743718592964823,0.23375,10.0,1.1599696622651607,1.3718943465765416
12.743718592964823,0.2475,10.0,1.044766536344324,1.6189621561183127
12.743718592964823,0.26125,10.0,1.1578998232821303,1.368904512331399
12.743718592964823,0.275,10.0,1.0419492696835233,1.6127314535165767
12.743718592964823,0.28875,10.0,1.1558727336573789,1.3659839990934086
12.743718592964823,0.3025,10.0,1.0391903575314065,1.606638941120721
12.743718592964823,0.31625,10.0,1.1538867177453562,1.3631298980135427
12.743718592964823,0.33,10.0,1.0364874156531794,1.6006788055163403
12.743718592964823,0.34375,10.0,1.1519401957899407,1.3603394746227047
12.743718592964823,0.3575,10.0,1.0338382032834765,1.5948455906073256
12.743718592964823,0.37124999999999997,10.0,1.1500316766912613,1.3576101551486008
12.743718592964823,0.385,10.0,1.0312406118212056,1.589134168951177
12.743718592964823,0.39875,10.0,1.1481597514547428,1.354939514176463
12.743718592964823,0.4125,10.0,1.028692654618418,1.5835397159129907
12.743718592964823,0.42624999999999996,10.0,1.1463230872446677,1.3523252634940843
12.743718592964823,0.44,10.0,1.0261924577383517,1.5780576863115723
12.743718592964823,0.45375,10.0,1.1445204219749094,1.3497652419837505
12.743718592964823,0.46749999999999997,10.0,1.0237382515741174,1.572683793274479
12.743718592964823,0.48125,10.0,1.1427505593782679,1.3472574064422638
12.743718592964823,0.495,10.0,1.0213283632334504,1.5674139890556937
12.743718592964823,0.50875,10.0,1.1410123645033425,1.34479982322605
12.743718592964823,0.5225,10.0,1.0189612096068674,1.562244447601142
12.743718592964823,0.53625,10.0,1.1393047595942596,1.342390660631726
12.743718592964823,0.55,10.0,1.0166352910468188,1.5571715486742361
12.743718592964823,0.56375,10.0,1.137626720314073,1.3400281819339317
12.743718592964823,0.5775,10.0,1.0143491855942361,1.5521918633767995
12.743718592964823,0.59125,10.0,1.1359772722773291,1.3377107390120069
12.743718592964823,0.605,10.0,1.0121015436964693,1.5473021409206633
12.743718592964823,0.61875,10.0,1.1343554878614082,1.3354367665054276
12.743718592964823,0.6325,10.0,1.0098910833672035,1.5424992965224877
12.743718592964823,0.64625,10.0,1.1327604832697062,1.3332047764451656
12.743718592964823,0.66,10.0,1.0077165857446517,1.537780400309233
12.743718592964823,0.67375,10.0,1.131191415822828,1.33101335331432
12.743718592964823,0.6875,10.0,1.0055768910092773,1.5331426671347244
12.743718592964823,0.70125,10.0,1.1296474814565647,1.3288611494967426
12.743718592964823,0.715,10.0,1.0034708946266535,1.5285834472189623
12.743718592964823,0.72875,10.0,1.1281279124077757,1.3267468810770742
12.743718592964823,0.7424999999999999,10.0,1.0013975438848317,1.524100217531716
12.743718592964823,0.75625,10.0,1.1266319750713085,1.3246693239596272
12.743718592964823,0.77,10.0,0.9993558346989129,1.5196905738505062
12.743718592964823,0.78375,10.0,1.1251589680128538,1.3226273102771449
12.743718592964823,0.7975,10.0,0.9973448086584429,1.5153522234306567
12.743718592964823,0.81125,10.0,1.1237082201242132,1.3206197250635185
12.743718592964823,0.825,10.0,0.995363550295786,1.5110829782316735
12.743718592964823,0.83875,10.0,1.1222790889087941,1.3186455031672801
12.743718592964823,0.8525,10.0,0.9934111845559159,1.506880748650077
12.743718592964823,0.86625,10.0,1.1208709588864207,1.316703626385102
12.743718592964823,0.88,10.0,0.9914868744500405,1.502743537713941
12.743718592964823,0.89375,10.0,1.1194832401075514,1.3147931207965926
12.743718592964823,0.9075,10.0,0.989589818877251,1.4986694356989254
12.743718592964823,0.92125,10.0,1.118115366768009,1.3129130542835985
12.743718592964823,0.9349999999999999,10.0,0.98771925059995,1.4946566151296372
12.743718592964823,0.94875,10.0,1.1167667959161292,1.3110625342187956
12.743718592964823,0.9625,10.0,0.9858744343601984,1.4907033261337008
12.743718592964823,0.97625,10.0,1.1154370062450303,1.3092407053099036
12.743718592964823,0.99,10.0,0.9840546651253675,1.4868078921191084
12.839195979899497,3.1622776601683795e-05,10.0,1.6077902874700662,2.5614326618003074
12.839195979899497,3.625117049988535e-05,10.0,1.6784220204535647,3.3127583987558027
12.839195979899497,4.1556988469563484e-05,10.0,1.6106568988753889,2.555876202633035
12.839195979899497,4.7639380104013405e-05,10.0,1.681092746765773,3.3027289447317263
12.839195979899497,5.4612006795364095e-05,10.0,1.6132144334242455,2.5497928014451348
12.839195979899497,6.260516572014815e-05,10.0,1.6841855889815138,3.319351502094101
12.839195979899497,7.176822469706299e-05,10.0,1.6154418188737805,2.543211377453001
12.839195979899497,8.227241341700473e-05,10.0,1.686259413518103,3.320396080582052
12.839195979899497,9.431402320497317e-05,10.0,1.617319230473543,2.5361594414000677
12.839195979899497,0.00010811807510766077,10.0,1.6874782564110327,3.31719648484497
12.839195979899497,0.00012394252485211965,10.0,1.6188286404892909,2.528664799196602
12.839195979899497,0.00014208308325339223,10.0,1.6886210953942888,3.3282209033352435
12.839195979899497,0.00016287874214985498,10.0,1.6199546325686416,2.520753901531568
12.839195979899497,0.00018671810912919206,10.0,1.68945155843909,3.327255284519565
12.839195979899497,0.0002140466694217523,10.0,1.6206860393809681,2.5124515999989336
12.839195979899497,0.00024537511066398166,10.0,1.6896799001835585,3.3314369765483987
12.839195979899497,0.00028128886609642633,10.0,1.6210179263844993,2.5037836245484155
12.839195979899497,0.00032245905452963947,10.0,1.68916330537141,3.3322467840343997
12.839195979899497,0.0003696550215126699,10.0,1.6209519239563515,2.4947795456904553
12.839195979899497,0.0004237587160604063,10.0,1.6881017706452237,3.325371500360557
12.839195979899497,0.00048578117159706736,10.0,1.620494111477743,2.485472699758833
12.839195979899497,0.0005568813990945267,10.0,1.6867269023594424,3.32914840257702
12.839195979899497,0.0006383880454607353,10.0,1.6196516890829593,2.4758924028259273
12.839195979899497,0.0007318242219076182,10.0,1.6849155031768244,3.3316560585422303
12.839195979899497,0.0008389359662650986,10.0,1.6184300355787937,2.4660470518169113
12.839195979899497,0.0009617248711152964,10.0,1.6825842117809136,3.3233667679213097
12.839195979899497,0.0011024854874674263,10.0,1.6168315248458187,2.4559037434097983
12.839195979899497,0.0012638482029342971,10.0,1.6798670682777506,3.3193458548483132
12.839195979899497,0.0014488283956730537,10.0,1.6148567457543426,2.445373730994417
12.839195979899497,0.0016608827826277166,10.0,1.6767941944356575,3.321590812411744
12.839195979899497,0.0019039740150507663,10.0,1.6125074700815267,2.4343123377160563
12.839195979899497,0.0021826447283974874,10.0,1.6732623708302077,3.3176171030306434
12.839195979899497,0.0025021024303602817,10.0,1.609790136908881,2.4225372661218727
12.839195979899497,0.002868316813342012,10.0,1.6692914063977162,3.3084672669511446
12.839195979899497,0.0032881313098424274,10.0,1.6067185694234891,2.409861627268398
12.839195979899497,0.0037693909753883635,10.0,1.6649639429336658,3.3013632336097167
12.839195979899497,0.004321089088750567,10.0,1.603314905753656,2.396132585326045
12.839195979899497,0.00495353520895917,10.0,1.6602909359740223,3.2960464124845275
12.839195979899497,0.005678547829591997,10.0,1.5996085136614644,2.3812649332099984
12.839195979899497,0.00650967523045817,10.0,1.655275266830075,3.2890786787060433
12.839195979899497,0.007462448653723031,10.0,1.5956332127441153,2.3652604649117133
12.839195979899497,0.008554672535565685,10.0,1.6499130059072773,3.2774967707501
12.839195979899497,0.009806757216915775,10.0,1.591423455819664,2.348208292628141
12.839195979899497,0.011242100350620862,10.0,1.6442718885750773,3.263760551167579
12.839195979899497,0.012887524132383678,10.0,1.5870105414839162,2.330266797729421
12.839195979899497,0.014773776525985112,10.0,1.6383889002717862,3.2489657292666076
12.839195979899497,0.01693610584916738,10.0,1.582420193348028,2.3116348776926694
12.839195979899497,0.019414919457438815,10.0,1.632310055552762,3.2341470315081
12.839195979899497,0.022256538834596835,10.0,1.5776724270765479,2.2925276084037844
12.839195979899497,0.0255140652003129,10.0,1.6260368900444508,3.218279469450643
12.839195979899497,0.029248371810351573,10.0,1.5727830160136103,2.2731630025577485
12.839195979899497,0.033529241492495566,10.0,1.6195797203453666,3.2009599177173476
12.839195979899497,0.03843667067526157,10.0,1.5677641753588014,2.253739497544078
12.839195979899497,0.04406236427773573,10.0,1.612936261749232,3.1820475531048458
12.839195979899497,0.05051144939547159,10.0,1.5626233779967185,2.2343999281048506
12.839195979899497,0.057904439806024895,10.0,1.6060952106421782,3.161427169640233
12.839195979899497,0.06637948800475621,10.0,1.5573620132658648,2.215215714972856
12.839195979899497,0.07609496685459875,10.0,1.5990547656353262,3.1394475334810723
12.839195979899497,0.0872324290929691,10.0,1.5519752665234952,2.1962064740914
12.839195979899497,0.1,10.0,1.5918072804800503,3.1162669081998127
12.839195979899497,0.11,10.0,1.5464528207201598,2.177370833953974
12.839195979899497,0.12375,10.0,1.58435074598684,3.0933492537992313
12.839195979899497,0.1375,10.0,1.5407796364511925,2.1586910071602685
12.839195979899497,0.15125,10.0,1.5766711595977263,3.069761913444548
12.839195979899497,0.165,10.0,1.5349372542890545,2.140112966907098
12.839195979899497,0.17875000000000002,10.0,1.5687668843947078,3.0447014259765792
12.839195979899497,0.1925,10.0,1.528906800332541,2.1215447487063233
12.839195979899497,0.20625,10.0,1.5606378833993375,3.0182582353009675
12.839195979899497,0.22,10.0,1.5226730293236996,2.10287964121519
12.839195979899497,0.23375,10.0,1.552280340910464,2.990484270625254
12.839195979899497,0.2475,10.0,1.5162275370312268,2.0840218858932915
12.839195979899497,0.26125,10.0,1.5436879982300813,2.9624726167461293
12.839195979899497,0.275,10.0,1.509570435682542,2.064908064072264
12.839195979899497,0.28875,10.0,1.5348478981712346,2.933699512397498
12.839195979899497,0.3025,10.0,1.5027104493735577,2.045521376239736
12.839195979899497,0.31625,10.0,1.5257501838512193,2.9034222557342826
12.839195979899497,0.33,10.0,1.4956633675693194,2.025895311029281
12.839195979899497,0.34375,10.0,1.5163875404145777,2.872648547020905
12.839195979899497,0.3575,10.0,1.488448977923191,2.0061058107890655
12.839195979899497,0.37124999999999997,10.0,1.5067516880834546,2.8410220252790634
12.839195979899497,0.385,10.0,1.4810869990127806,1.986253683426966
12.839195979899497,0.39875,10.0,1.4968378187994529,2.8088811477911375
12.839195979899497,0.4125,10.0,1.4735929798427827,1.9664416133695557
12.839195979899497,0.42624999999999996,10.0,1.486640621547786,2.776120770568058
12.839195979899497,0.44,10.0,1.4659752678821798,1.9467518373931254
12.839195979899497,0.45375,10.0,1.4761557097397167,2.742897378199844
12.839195979899497,0.46749999999999997,10.0,1.4582338041687863,1.9272303541879574
12.839195979899497,0.48125,10.0,1.465378405607647,2.7090498553424642
12.839195979899497,0.495,10.0,1.4503608968755821,1.9078812664867357
12.839195979899497,0.50875,10.0,1.4543044073606128,2.6746676830055724
12.839195979899497,0.5225,10.0,1.4423436154652005,1.8886715733946722
12.839195979899497,0.53625,10.0,1.4429301036681854,2.6398694817612687
12.839195979899497,0.55,10.0,1.4341671883788072,1.8695439800822784
12.839195979899497,0.56375,10.0,1.4312529999056978,2.6046813653383984
12.839195979899497,0.5775,10.0,1.4258186553298304,1.8504339049413838
12.839195979899497,0.59125,10.0,1.419272201234461,2.5691034041563956
12.839195979899497,0.605,10.0,1.4172899086608972,1.8312865971142709
12.839195979899497,0.61875,10.0,1.4069885232752146,2.5331737621396906
12.839195979899497,0.6325,10.0,1.4085792698841455,1.8120705254037435
12.839195979899497,0.64625,10.0,1.3944040565640796,2.4969171054221895
12.839195979899497,0.66,10.0,1.3996910662414712,1.7927838065011084
12.839195979899497,0.67375,10.0,1.3815217622934208,2.4603572779163394
12.839195979899497,0.6875,10.0,1.3906332777363757,1.7734517755802974
12.839195979899497,0.70125,10.0,1.3683452931334932,2.4235147547937257
12.839195979899497,0.715,10.0,1.381413990838143,1.7541161839633976
12.839195979899497,0.72875,10.0,1.3548791326099114,2.386407157428499
12.839195979899497,0.7424999999999999,10.0,1.372037853720157,1.7348194941354624
12.839195979899497,0.75625,10.0,1.3411288921230757,2.3490509874028516
12.839195979899497,0.77,10.0,1.3625037725458649,1.7155899461611863
12.839195979899497,0.78375,10.0,1.3271014691688625,2.3114630017615987
12.839195979899497,0.7975,10.0,1.352804635012483,1.6964329676723657
12.839195979899497,0.81125,10.0,1.31280492275487,2.2736606999938327
12.839195979899497,0.825,10.0,1.3429290411653751,1.6773317423296326
12.839195979899497,0.83875,10.0,1.2982481685026117,2.2356617931139144
12.839195979899497,0.8525,10.0,1.3328642397529737,1.658255715677547
12.839195979899497,0.86625,10.0,1.28344072273538,2.1974835613751025
12.839195979899497,0.88,10.0,1.3225990945809336,1.6391727033162193
12.839195979899497,0.89375,10.0,1.2683926261466303,2.159142925595145
12.839195979899497,0.9075,10.0,1.3121260634190821,1.6200595127868511
12.839195979899497,0.92125,10.0,1.253114480328615,2.120657161320505
12.839195979899497,0.9349999999999999,10.0,1.3046932593926728,1.606699949728114
12.839195979899497,0.94875,10.0,1.2423236236233908,2.093726955650905
12.839195979899497,0.9625,10.0,1.295365464597907,1.5901659515010766
12.839195979899497,0.97625,10.0,1.2288470268442924,2.060371299601514
12.839195979899497,0.99,10.0,1.2868886286017973,1.575358726484152
12.93467336683417,3.1622776601683795e-05,10.0,1.2166650881165362,2.0304723999895207
12.93467336683417,3.625117049988535e-05,10.0,1.2791130759210974,1.5619562827863733
12.93467336683417,4.1556988469563484e-05,10.0,1.2055468017111677,2.003383683112914
12.93467336683417,4.7639380104013405e-05,10.0,1.2719260996874941,1.5497190115123427
12.93467336683417,5.4612006795364095e-05,10.0,1.1953185156061403,1.978624918570171
12.93467336683417,6.260516572014815e-05,10.0,1.2652405583764788,1.5384631794557826
12.93467336683417,7.176822469706299e-05,10.0,1.1858462796752327,1.9558295690565657
12.93467336683417,8.227241341700473e-05,10.0,1.2589876531396194,1.528044706070252
12.93467336683417,9.431402320497317e-05,10.0,1.1770245302689588,1.9347114773393546
12.93467336683417,0.00010811807510766077,10.0,1.253112122707797,1.518348619156636
12.93467336683417,0.00012394252485211965,10.0,1.1687685534229564,1.915042929587235
12.93467336683417,0.00014208308325339223,10.0,1.2475689217282608,1.5092818585210286
12.93467336683417,0.00016287874214985498,10.0,1.161009302521004,1.8966397261163108
12.93467336683417,0.00018671810912919206,10.0,1.2423208551609384,1.5007681757589608
12.93467336683417,0.0002140466694217523,10.0,1.1536897375697681,1.8793507351378764
12.93467336683417,0.00024537511066398166,10.0,1.2373368536458238,1.4927444157367993
12.93467336683417,0.00028128886609642633,10.0,1.1467621786077054,1.8630504067679654
12.93467336683417,0.00032245905452963947,10.0,1.232590692222273,1.4851577474154125
12.93467336683417,0.0003696550215126699,10.0,1.140186353117306,1.8476332952210046
12.93467336683417,0.0004237587160604063,10.0,1.2280600233736738,1.4779635681208634
12.93467336683417,0.00048578117159706736,10.0,1.1339279294298392,1.8330099756316491
12.93467336683417,0.0005568813990945267,10.0,1.2237256373730507,1.4711238971453586
12.93467336683417,0.0006383880454607353,10.0,1.127957397456004,1.819103949709627
12.93467336683417,0.0007318242219076182,10.0,1.2195708896877262,1.4646061313442418
12.93467336683417,0.0008389359662650986,10.0,1.1222492021964054,1.805849265675034
12.93467336683417,0.0009617248711152964,10.0,1.2155812528614929,1.4583820722272893
12.93467336683417,0.0011024854874674263,10.0,1.116781064259818,1.7931886629164062
12.93467336683417,0.0012638482029342971,10.0,1.2117439622599069,1.452427158891607
12.93467336683417,0.0014488283956730537,10.0,1.1115334407976518,1.7810721080743368
12.93467336683417,0.0016608827826277166,10.0,1.208047733354518,1.4467198584346115
12.93467336683417,0.0019039740150507663,10.0,1.1064890933019014,1.769455627229827
12.93467336683417,0.0021826447283974874,10.0,1.204482534068779,1.4412411778033603
12.93467336683417,0.0025021024303602817,10.0,1.1016327377369433,1.7583003649715658
12.93467336683417,0.002868316813342012,10.0,1.2010393998936735,1.4359742699663318
12.93467336683417,0.0032881313098424274,10.0,1.0969507588225431,1.7475718193443195
12.93467336683417,0.0037693909753883635,10.0,1.1977102825146335,1.4309041138527683
12.93467336683417,0.004321089088750567,10.0,1.092430974817722,1.7372392146093651
12.93467336683417,0.00495353520895917,10.0,1.1944879249139864,1.426017252370863
12.93467336683417,0.005678547829591997,10.0,1.0880624424369627,1.7272749830500023
12.93467336683417,0.00650967523045817,10.0,1.191365757557409,1.421301576455033
12.93467336683417,0.007462448653723031,10.0,1.0838352939376699,1.7176543338381987
12.93467336683417,0.008554672535565685,10.0,1.1883378114999101,1.4167461458321244
12.93467336683417,0.009806757216915775,10.0,1.0797406002049952,1.7083548919868168
12.93467336683417,0.011242100350620862,10.0,1.1853986451699885,1.4123410392709184
12.93467336683417,0.012887524132383678,10.0,1.075770255001901,1.6993563941533736
12.93467336683417,0.014773776525985112,10.0,1.1825432822904844,1.4080772286588186
12.93467336683417,0.01693610584916738,10.0,1.0719168765700975,1.6906404308869465
12.93467336683417,0.019414919457438815,10.0,1.179767158929087,1.4039464724585538
12.93467336683417,0.022256538834596835,10.0,1.06817372354694,1.6821902270653644
12.93467336683417,0.0255140652003129,10.0,1.177066078082511,1.399941225027708
12.93467336683417,0.029248371810351573,10.0,1.064534622765749,1.6739904539296118
12.93467336683417,0.033529241492495566,10.0,1.1744361705166384,1.3960545590030957
12.93467336683417,0.03843667067526157,10.0,1.0609939069763266,1.6660270674114368
12.93467336683417,0.04406236427773573,10.0,1.1718738608330521,1.3922800985109511
12.93467336683417,0.05051144939547159,10.0,1.0575463608910096,1.6582871684593035
12.93467336683417,0.057904439806024895,10.0,1.1693758379270416,1.388611961400733
12.93467336683417,0.06637948800475621,10.0,1.0541871742531224,1.6507588818637777
12.93467336683417,0.07609496685459875,10.0,1.1669390291558648,1.3850447090434277
12.93467336683417,0.0872324290929691,10.0,1.0509119008567969,1.64343125071539
12.93467336683417,0.1,10.0,1.164560577658167,1.3815733025061958
12.93467336683417,0.11,10.0,1.0477164226332285,1.6362941441331833
12.93467336683417,0.12375,10.0,1.1622378223630627,1.378193064130409
12.93467336683417,0.1375,10.0,1.0445969180683785,1.6293381763081873
12.93467336683417,0.15125,10.0,1.159968280305804,1.3748996437118155
12.93467336683417,0.165,10.0,1.0415498343387861,1.6225546352344518
12.93467336683417,0.17875000000000002,10.0,1.15774963093047,1.371688988619484
12.93467336683417,0.1925,10.0,1.0385718626512705,1.6159354197671567
12.93467336683417,0.20625,10.0,1.1555797021116023,1.3685573173013617
12.93467336683417,0.22,10.0,1.0356599163535551,1.6094729838653785
12.93467336683417,0.23375,10.0,1.1534564576689474,1.3655010957145526
12.93467336683417,0.2475,10.0,1.0328111114497065,1.603160287056119
12.93467336683417,0.26125,10.0,1.1513779861840396,1.3625170162919373
12.93467336683417,0.275,10.0,1.0300227492095877,1.5969907503038632
12.93467336683417,0.28875,10.0,1.1493424909560006,1.3596019791171279
12.93467336683417,0.3025,10.0,1.027292300607501,1.5909582165922633
12.93467336683417,0.31625,10.0,1.1473482809576596,1.3567530750293135
12.93467336683417,0.33,10.0,1.0246173923635242,1.585056915626309
12.93467336683417,0.34375,10.0,1.1453937626728492,1.3539675704207594
12.93467336683417,0.3575,10.0,1.0219957943931517,1.5792814321484148
12.93467336683417,0.37124999999999997,10.0,1.1434774327123642,1.3512428935238185
12.93467336683417,0.385,10.0,1.0194254084978696,1.5736266774331018
12.93467336683417,0.39875,10.0,1.1415978711199333,1.3485766220129212
12.93467336683417,0.4125,10.0,1.0169042581520777,1.5680878635850997
12.93467336683417,0.42624999999999996,10.0,1.1397537352913885,1.3459664717709479
12.93467336683417,0.44,10.0,1.0144304792611036,1.5626604803163373
12.93467336683417,0.45375,10.0,1.1379437544401565,1.3434102866895934
12.93467336683417,0.46749999999999997,10.0,1.0120023117814194,1.5573402739204
12.93467336683417,0.48125,10.0,1.136166724550711,1.3409060293904047
12.93467336683417,0.495,10.0,1.0096180921082312,1.5521232281996031
12.93467336683417,0.50875,10.0,1.1344215037688912,1.338451772767711
12.93467336683417,0.5225,10.0,1.007276246147517,1.5470055471311175
12.93467336683417,0.53625,10.0,1.1327070081841875,1.336045692267041
12.93467336683417,0.55,10.0,1.0049752829999157,1.541983639085354
12.93467336683417,0.56375,10.0,1.131022207964504,1.3336860588232133
12.93467336683417,0.5775,10.0,1.0027137891926832,1.5370541024328035
12.93467336683417,0.59125,10.0,1.129366123808483,1.3313712323914124
12.93467336683417,0.605,10.0,1.0004904234035683,1.5322137123953459
12.93467336683417,0.61875,10.0,1.127737823684511,1.3290996560123878
12.93467336683417,0.6325,10.0,0.998303911627071,1.5274594090151832
12.93467336683417,0.64625,10.0,1.1261364198289991,1.3268698503597294
12.93467336683417,0.66,10.0,0.9961530427392642,1.5227882861293371
